4137; 0.059247423197674995
1943; 0.058094425178295855
1547; 0.0574610333272419
4371; 0.05586304386799264
4144; 0.054492339413886516
1926; 0.05285224875715354
1475; 0.0511405075842545
1884; 0.050399752483621024
1554; 0.05038850403653278
116; 0.04994485355690477
3798; 0.048619900490869304
1540; 0.046982481668941756
2043; 0.046364458154763886
1887; 0.04597726182701939
2112; 0.04524576951161677
4054; 0.044080035379349326
1775; 0.04330501411002469
3018; 0.04325169898846973
4056; 0.043006811676812244
1944; 0.04292472470411899
2044; 0.04229055996254891
3768; 0.04202181084591669
4126; 0.04201552669028873
2020; 0.04160160856626368
5171; 0.04155418051525409
59; 0.041472636508087836
1860; 0.04146539626707924
6481; 0.041354198566319535
1925; 0.04134540755396749
1454; 0.04114974993850001
1730; 0.04068448334585944
4154; 0.04047607751588491
4049; 0.040455255481259146
2007; 0.0403922133152537
1737; 0.040018266622432914
3054; 0.03998021425857641
13; 0.03969397580766648
1459; 0.03968592306637773
51; 0.039679029427144304
1994; 0.03967751637626381
1946; 0.03958055566329476
1931; 0.03883605101015073
1934; 0.03863301453874022
2002; 0.03858550743864075
1460; 0.03841232254866509
1955; 0.03818252577712051
113; 0.037967985970378475
4522; 0.03792080585065247
1972; 0.03785221815318164
9244; 0.0378394036604496
4725; 0.03753622952789192
1841; 0.037395337310965636
3772; 0.03728675625187247
4127; 0.03724362037443405
1711; 0.037046860818458774
3825; 0.03695365994067745
7977; 0.03682415451388955
4510; 0.036807283702316125
1458; 0.036716729147830696
6537; 0.0366376090499591
4724; 0.03661803432431312
1989; 0.03653906705914251
8899; 0.03642166487458441
4097; 0.036376665644715825
4836; 0.03635186428933798
4753; 0.03603904436321856
5841; 0.03600736167852228
61; 0.03591292706611458
4136; 0.035770933783775855
2033; 0.03574552316480923
1936; 0.035578994450209456
3155; 0.03550756106175324
2032; 0.035458176826853594
4872; 0.03535700665338695
49; 0.035243763050235424
7939; 0.03517535025128854
4767; 0.035114243316941844
2011; 0.034975285061024444
1947; 0.034894318504978435
4059; 0.034380610802161884
2053; 0.0341741718278791
5181; 0.03411294069128617
4861; 0.03394753394257223
1719; 0.03370664748539387
4172; 0.033682714989783896
1539; 0.033663549940551506
2055; 0.033620689332028164
9608; 0.03352063753309263
1556; 0.033489015187428965
1538; 0.0333750300613923
3760; 0.03337310587358447
4416; 0.033088976315937976
1546; 0.033079017775002884
1559; 0.03306858327678614
295; 0.03293518942120706
7968; 0.032872325054450306
261; 0.032822855299470356
7523; 0.032773942552188365
8351; 0.03276682936358573
8120; 0.03276170363414052
587; 0.032635120463107604
4628; 0.03245697348951575
2036; 0.03240616459220664
1732; 0.032203989642555664
1705; 0.032037532571379264
4374; 0.031913243334704224
1177; 0.03170554047638478
6478; 0.0316702660851673
1284; 0.031653236289858735
1865; 0.0315747654664103
1844; 0.03142379652916661
1970; 0.03130353631543843
4084; 0.03128371308239181
1945; 0.031282293413135355
4063; 0.031255273170965686
36; 0.031190150860531538
2000; 0.031097617286298212
201; 0.03103928966002246
2042; 0.031004943975538945
